YEAR;QUARTER;MARKET;TRAJET;AIRLINE;D;PAX;PRICE;AERODEP;MAINDEP;VILLE_DEP;POPDEP;AEROARR;MAINARR;VILLE_ARR;POPARR;MSIZE
2014;2;CHI-MIN;MSP-ORD;DL;334;2537;179.18;MSP;1;CHI;3476192;ORD;1;MIN;9560430;33.23
2014;2;CHI-NSH;BNA-MDW;WN;395;2372;177.57;BNA;1;CHI;1768350;MDW;0;NSH;9560430;16.91
2014;2;CHI-NSH;BNA-ORD;UA;409;650;206.82;BNA;1;CHI;1768350;ORD;1;NSH;9560430;16.91
2014;2;CHI-NSH;BNA-ORD;AA;409;1401;182.95;BNA;1;CHI;1768350;ORD;1;NSH;9560430;16.91
2014;2;CHI-NWO;MSY-ORD;AA;837;484;265.42;MSY;1;CHI;1248905;ORD;1;NWO;9560430;11.94
2014;2;CHI-NWO;MSY-ORD;UA;837;1044;240.31;MSY;1;CHI;1248905;ORD;1;NWO;9560430;11.94
2014;2;CHI-NWO;MDW-MSY;WN;825;1636;201.99;MDW;0;CHI;9560430;MSY;1;NWO;1248905;11.94
2014;2;CHI-NYC;JFK-ORD;B6;740;1545;190.36;JFK;1;CHI;19280929;ORD;1;NYC;9560430;184.33
2014;2;CHI-NYC;LGA-ORD;DL;733;3048;240.73;LGA;1;CHI;19280929;ORD;1;NYC;9560430;184.33
2014;2;CHI-NYC;LGA-ORD;NK;733;1943;113.41;LGA;1;CHI;19280929;ORD;1;NYC;9560430;184.33
2014;2;CHI-NYC;EWR-MDW;WN;711;2575;173.23;EWR;1;CHI;19280929;MDW;0;NYC;9560430;184.33
2014;2;CHI-NYC;JFK-ORD;DL;740;703;215.25;JFK;1;CHI;19280929;ORD;1;NYC;9560430;184.33
2014;2;CHI-NYC;HPN-ORD;AA;738;496;309.54;HPN;0;CHI;19280929;ORD;1;NYC;9560430;184.33
2014;2;CHI-NYC;LGA-ORD;AA;733;8009;220.45;LGA;1;CHI;19280929;ORD;1;NYC;9560430;184.33
2014;2;CHI-NYC;LGA-ORD;UA;733;5452;241.00;LGA;1;CHI;19280929;ORD;1;NYC;9560430;184.33
2014;2;CHI-NYC;EWR-ORD;UA;719;4779;306.41;EWR;1;CHI;19280929;ORD;1;NYC;9560430;184.33
2014;2;CHI-NYC;LGA-MDW;WN;725;3632;174.51;LGA;1;CHI;19280929;MDW;0;NYC;9560430;184.33
2014;2;CHI-NYC;EWR-ORD;AA;719;1253;260.81;EWR;1;CHI;19280929;ORD;1;NYC;9560430;184.33
2014;2;CHI-OKL;MDW-OKC;WN;691;438;171.80;MDW;0;CHI;9560430;OKC;1;OKL;1336256;12.78
2014;2;CHI-OKL;OKC-ORD;AA;693;293;243.14;OKC;1;CHI;1336256;ORD;1;OKL;9560430;12.78
2014;2;CHI-OKL;OKC-ORD;UA;693;285;239.95;OKC;1;CHI;1336256;ORD;1;OKL;9560430;12.78
2014;2;CHI-ORL;MCO-MDW;FL;990;564;175.38;MCO;1;CHI;2324391;MDW;0;ORL;9560430;22.22
2014;2;CHI-ORL;MCO-MDW;WN;990;5105;181.06;MCO;1;CHI;2324391;MDW;0;ORL;9560430;22.22
2014;2;CHI-ORL;MCO-ORD;NK;1005;960;122.62;MCO;1;CHI;2324391;ORD;1;ORL;9560430;22.22
2014;2;CHI-ORL;MCO-ORD;UA;1005;3465;208.54;MCO;1;CHI;2324391;ORD;1;ORL;9560430;22.22
2014;2;CHI-ORL;MCO-ORD;AA;1005;2064;206.13;MCO;1;CHI;2324391;ORD;1;ORL;9560430;22.22
2014;2;CHI-PHI;ORD-PHL;US;678;3225;233.17;ORD;1;CHI;9560430;PHL;1;PHI;6046382;57.81
2014;2;CHI-PHI;ORD-PHL;AA;678;922;243.62;ORD;1;CHI;9560430;PHL;1;PHI;6046382;57.81
2014;2;CHI-PHI;ORD-PHL;UA;678;1785;246.42;ORD;1;CHI;9560430;PHL;1;PHI;6046382;57.81
2014;2;CHI-PHI;MDW-PHL;WN;668;1985;228.55;MDW;0;CHI;9560430;PHL;1;PHI;6046382;57.81
2014;2;CHI-PHX;ORD-PHX;NK;1440;282;96.51;ORD;1;CHI;9560430;PHX;1;PHX;4488970;42.92
2014;2;CHI-PHX;ORD-PHX;AA;1440;1784;210.28;ORD;1;CHI;9560430;PHX;1;PHX;4488970;42.92
2014;2;CHI-PHX;ORD-PHX;UA;1440;987;239.26;ORD;1;CHI;9560430;PHX;1;PHX;4488970;42.92
2014;2;CHI-PHX;ORD-PHX;US;1440;3169;199.69;ORD;1;CHI;9560430;PHX;1;PHX;4488970;42.92
2014;2;CHI-PHX;MDW-PHX;WN;1444;3568;201.41;MDW;0;CHI;9560430;PHX;1;PHX;4488970;42.92
2014;2;CHI-PIT;ORD-PIT;UA;413;1247;191.29;ORD;1;CHI;9560430;PIT;1;PIT;2356189;22.53
2014;2;CHI-PIT;MDW-PIT;WN;402;1720;165.53;MDW;0;CHI;9560430;PIT;1;PIT;2356189;22.53
2014;2;CHI-PIT;ORD-PIT;AA;413;927;188.35;ORD;1;CHI;9560430;PIT;1;PIT;2356189;22.53
2014;2;CHI-PIT;ORD-PIT;US;413;55;229.02;ORD;1;CHI;9560430;PIT;1;PIT;2356189;22.53
2014;2;CHI-POR;ORD-PDX;AA;1739;401;273.49;ORD;1;CHI;9560430;PDX;1;POR;2343994;22.41
2014;2;CHI-POR;MDW-PDX;WN;1751;719;231.55;MDW;0;CHI;9560430;PDX;1;POR;2343994;22.41
2014;2;CHI-POR;ORD-PDX;NK;1739;242;112.89;ORD;1;CHI;9560430;PDX;1;POR;2343994;22.41
2014;2;CHI-POR;ORD-PDX;UA;1739;993;293.88;ORD;1;CHI;9560430;PDX;1;POR;2343994;22.41
2014;2;CHI-POR;ORD-PDX;AS;1739;367;240.33;ORD;1;CHI;9560430;PDX;1;POR;2343994;22.41
2014;2;CHI-RAL;ORD-RDU;AA;646;1443;193.57;ORD;1;CHI;9560430;RDU;1;RAL;1241189;11.87
2014;2;CHI-RAL;ORD-RDU;US;646;49;273.41;ORD;1;CHI;9560430;RDU;1;RAL;1241189;11.87
2014;2;CHI-RAL;MDW-RDU;WN;632;1382;172.16;MDW;0;CHI;9560430;RDU;1;RAL;1241189;11.87
2014;2;CHI-RAL;ORD-RDU;UA;646;837;225.49;ORD;1;CHI;9560430;RDU;1;RAL;1241189;11.87
2014;2;CHI-RIC;ORD-RIC;US;642;16;466.63;ORD;1;CHI;9560430;RIC;1;RIC;1235006;11.81
2014;2;CHI-RIC;ORD-RIC;AA;642;219;336.95;ORD;1;CHI;9560430;RIC;1;RIC;1235006;11.81
2014;2;CHI-RIC;ORD-RIC;UA;642;522;352.98;ORD;1;CHI;9560430;RIC;1;RIC;1235006;11.81
2014;2;CHI-ROC;ORD-ROC;AA;528;227;182.67;ORD;1;CHI;9560430;ROC;1;ROC;1292753;12.36
2014;2;CHI-ROC;ORD-ROC;US;528;12;183.42;ORD;1;CHI;9560430;ROC;1;ROC;1292753;12.36
2014;2;CHI-ROC;ORD-ROC;UA;528;561;180.78;ORD;1;CHI;9560430;ROC;1;ROC;1292753;12.36
2014;2;CHI-ROC;MDW-ROC;WN;523;272;158.20;MDW;0;CHI;9560430;ROC;1;ROC;1292753;12.36
2014;2;CHI-SAC;ORD-SMF;UA;1781;528;327.82;ORD;1;CHI;9560430;SMF;1;SAC;2235640;21.37
2014;2;CHI-SAC;MDW-SMF;WN;1790;320;265.97;MDW;0;CHI;9560430;SMF;1;SAC;2235640;21.37
2014;2;CHI-SAT;ORD-SAT;AA;1041;512;247.11;ORD;1;CHI;9560430;SAT;1;SAT;2328894;22.27
2014;2;CHI-SAT;MDW-SAT;WN;1036;936;200.02;MDW;0;CHI;9560430;SAT;1;SAT;2328894;22.27
2014;2;CHI-SAT;ORD-SAT;UA;1041;681;251.88;ORD;1;CHI;9560430;SAT;1;SAT;2328894;22.27
2014;2;CHI-SDG;ORD-SAN;NK;1723;48;142.75;ORD;1;CHI;9560430;SAN;1;SDG;3248877;31.06
2014;2;CHI-SDG;ORD-SAN;UA;1723;945;277.34;ORD;1;CHI;9560430;SAN;1;SDG;3248877;31.06
2014;2;CHI-SDG;ORD-SAN;AA;1723;1825;242.97;ORD;1;CHI;9560430;SAN;1;SDG;3248877;31.06
2014;2;CHI-SDG;MDW-SAN;WN;1728;1756;229.98;MDW;0;CHI;9560430;SAN;1;SDG;3248877;31.06
2014;2;CHI-SDG;ORD-SAN;AS;1723;136;231.71;ORD;1;CHI;9560430;SAN;1;SDG;3248877;31.06
2014;2;CHI-SEA;ORD-SEA;AA;1721;1544;253.20;ORD;1;CHI;9560430;SEA;1;SEA;3675160;35.14
2014;2;CHI-SEA;ORD-SEA;AS;1721;1792;241.61;ORD;1;CHI;9560430;SEA;1;SEA;3675160;35.14
2014;2;CHI-SEA;ORD-SEA;UA;1721;1250;277.24;ORD;1;CHI;9560430;SEA;1;SEA;3675160;35.14
2014;2;CHI-SEA;MDW-SEA;WN;1733;921;237.65;MDW;0;CHI;9560430;SEA;1;SEA;3675160;35.14
2014;2;CHI-SFO;MDW-SJC;WN;1838;318;231.22;MDW;0;CHI;9560430;SJC;0;SFO;6534559;62.47
2014;2;CHI-SFO;MDW-SFO;WN;1855;670;241.20;MDW;0;CHI;9560430;SFO;1;SFO;6534559;62.47
2014;2;CHI-SFO;MDW-OAK;WN;1844;1118;249.38;MDW;0;CHI;9560430;OAK;1;SFO;6534559;62.47
2014;2;CHI-SFO;OAK-ORD;NK;1836;632;112.17;OAK;1;CHI;6534559;ORD;1;SFO;9560430;62.47
2014;2;CHI-SFO;ORD-SFO;UA;1846;5186;297.45;ORD;1;CHI;9560430;SFO;1;SFO;6534559;62.47
2014;2;CHI-SFO;ORD-SFO;AA;1846;2373;266.40;ORD;1;CHI;9560430;SFO;1;SFO;6534559;62.47
2014;2;CHI-SFO;ORD-SFO;VX;1846;2172;224.70;ORD;1;CHI;9560430;SFO;1;SFO;6534559;62.47
2014;2;CHI-SFO;ORD-SJC;AA;1829;947;243.01;ORD;1;CHI;9560430;SJC;0;SFO;6534559;62.47
2014;2;CHI-SLC;ORD-SLC;UA;1250;356;299.41;ORD;1;CHI;9560430;SLC;1;SLC;1151447;11.01
2014;2;CHI-SLC;MDW-SLC;WN;1259;535;230.20;MDW;0;CHI;9560430;SLC;1;SLC;1151447;11.01
2014;2;CHI-SLC;ORD-SLC;AA;1250;308;248.62;ORD;1;CHI;9560430;SLC;1;SLC;1151447;11.01
2014;2;CHI-SLC;ORD-SLC;DL;1250;847;296.13;ORD;1;CHI;9560430;SLC;1;SLC;1151447;11.01
2014;2;CHI-STL;MDW-STL;WN;251;2336;162.17;MDW;0;CHI;9560430;STL;1;STL;2803430;26.80
2014;2;CHI-STL;ORD-STL;UA;258;513;197.40;ORD;1;CHI;9560430;STL;1;STL;2803430;26.80
2014;2;CHI-STL;ORD-STL;AA;258;1690;160.42;ORD;1;CHI;9560430;STL;1;STL;2803430;26.80
2014;2;CHI-TMP;ORD-TPA;NK;1012;617;111.40;ORD;1;CHI;9560430;TPA;1;TMP;2927395;27.99
2014;2;CHI-TMP;MDW-TPA;WN;997;2846;193.18;MDW;0;CHI;9560430;TPA;1;TMP;2927395;27.99
2014;2;CHI-TMP;ORD-TPA;UA;1012;1374;211.63;ORD;1;CHI;9560430;TPA;1;TMP;2927395;27.99
2014;2;CHI-TMP;ORD-TPA;AA;1012;1478;203.51;ORD;1;CHI;9560430;TPA;1;TMP;2927395;27.99
2014;2;CHI-TUC;MDW-TUS;WN;1440;413;224.93;MDW;0;CHI;9560430;TUS;1;TUC;1004229;9.60
2014;2;CHI-TUC;ORD-TUS;US;1437;20;251.10;ORD;1;CHI;9560430;TUS;1;TUC;1004229;9.60
2014;2;CHI-TUC;ORD-TUS;AA;1437;647;236.60;ORD;1;CHI;9560430;TUS;1;TUC;1004229;9.60
2014;2;CHI-VEG;LAS-ORD;AA;1514;1912;268.36;LAS;1;CHI;2053134;ORD;1;VEG;9560430;19.63
2014;2;CHI-VEG;LAS-MDW;WN;1521;5083;224.77;LAS;1;CHI;2053134;MDW;0;VEG;9560430;19.63
2014;2;CHI-VEG;LAS-ORD;UA;1514;1746;298.40;LAS;1;CHI;2053134;ORD;1;VEG;9560430;19.63
2014;2;CHI-VEG;LAS-ORD;NK;1514;2451;162.53;LAS;1;CHI;2053134;ORD;1;VEG;9560430;19.63
2014;2;CHI-VIR;ORD-ORF;UA;717;455;244.63;ORD;1;CHI;9560430;ORF;1;VIR;1750937;16.74
2014;2;CHI-VIR;MDW-ORF;WN;704;259;236.74;MDW;0;CHI;9560430;ORF;1;VIR;1750937;16.74
2014;2;CHI-WSH;BWI-ORD;UA;622;1298;226.04;BWI;0;CHI;6031945;ORD;1;WSH;9560430;57.67
2014;2;CHI-WSH;IAD-MDW;WN;577;1784;182.92;IAD;1;CHI;6031945;MDW;0;WSH;9560430;57.67
2014;2;CHI-WSH;IAD-ORD;UA;589;1962;245.85;IAD;1;CHI;6031945;ORD;1;WSH;9560430;57.67
2014;2;CHI-WSH;DCA-ORD;UA;612;5374;239.39;DCA;0;CHI;6031945;ORD;1;WSH;9560430;57.67
2014;2;CHI-WSH;DCA-ORD;AA;612;3091;219.89;DCA;0;CHI;6031945;ORD;1;WSH;9560430;57.67
2014;2;CHI-WSH;BWI-ORD;AA;622;558;228.37;BWI;0;CHI;6031945;ORD;1;WSH;9560430;57.67
2014;2;CHI-WSH;BWI-MDW;WN;611;2944;213.98;BWI;0;CHI;6031945;MDW;0;WSH;9560430;57.67
2014;2;CHI-WSH;BWI-ORD;NK;622;291;106.13;BWI;0;CHI;6031945;ORD;1;WSH;9560430;57.67
2014;2;CIN-DAL;CVG-DFW;DL;812;274;378.31;CVG;1;CIN;2172190;DFW;1;DAL;6889769;14.97
2014;2;CIN-DAL;CVG-DFW;AA;812;441;378.63;CVG;1;CIN;2172190;DFW;1;DAL;6889769;14.97
2014;2;CIN-DET;CVG-DTW;DL;229;189;376.12;CVG;1;CIN;2172190;DTW;1;DET;4311194;9.36
2014;2;CIN-DNV;CVG-DEN;DL;1069;211;254.71;CVG;1;CIN;2172190;DEN;1;DNV;2753973;5.98
2014;2;CIN-DNV;CVG-DEN;UA;1069;243;259.72;CVG;1;CIN;2172190;DEN;1;DNV;2753973;5.98
2014;2;CIN-DNV;CVG-DEN;F9;1069;708;166.24;CVG;1;CIN;2172190;DEN;1;DNV;2753973;5.98
2014;2;CIN-GRK;CVG-GRR;DL;268;37;361.65;CVG;1;CIN;2172190;GRR;1;GRK;1036234;2.25
2014;2;CIN-HOU;CVG-IAH;UA;871;525;296.67;CVG;1;CIN;2172190;IAH;1;HOU;6500199;14.12
2014;2;CIN-HOU;CVG-IAH;DL;871;83;240.86;CVG;1;CIN;2172190;IAH;1;HOU;6500199;14.12
2014;2;CIN-HRT;BDL-CVG;DL;661;261;346.16;BDL;1;CIN;1213886;CVG;1;HRT;2172190;2.64
2014;2;CIN-JCK;CVG-JAX;DL;613;105;217.68;CVG;1;CIN;2172190;JAX;1;JCK;1608268;3.49
2014;2;CIN-KAN;CVG-MCI;DL;539;276;267.13;CVG;1;CIN;2172190;MCI;1;KAN;2069182;4.49
2014;2;CIN-LAX;CVG-LAX;DL;1900;821;348.30;CVG;1;CIN;2172190;LAX;1;LAX;4415343;9.59
2014;2;CIN-MEM;CVG-MEM;DL;403;179;295.94;CVG;1;CIN;2172190;MEM;1;MEM;1333432;2.90
2014;2;CIN-MIA;CVG-FLL;DL;932;616;216.20;CVG;1;CIN;2172190;FLL;0;MIA;5893858;12.80
2014;2;CIN-MIA;CVG-MIA;AA;948;178;239.52;CVG;1;CIN;2172190;MIA;1;MIA;5893858;12.80
2014;2;CIN-MIL;CVG-MKE;DL;318;162;332.14;CVG;1;CIN;2172190;MKE;1;MIL;1575002;3.42
2014;2;CIN-MIN;CVG-MSP;DL;596;612;399.57;CVG;1;CIN;2172190;MSP;1;MIN;3476192;7.55
2014;2;CIN-NSH;BNA-CVG;DL;230;91;288.02;BNA;1;CIN;1768350;CVG;1;NSH;2172190;3.84
2014;2;CIN-NWO;CVG-MSY;DL;701;109;274.90;CVG;1;CIN;2172190;MSY;1;NWO;1248905;2.71
2014;2;CIN-NYC;CVG-JFK;DL;589;114;359.18;CVG;1;CIN;2172190;JFK;1;NYC;19280929;41.88
2014;2;CIN-NYC;CVG-EWR;UA;569;510;366.87;CVG;1;CIN;2172190;EWR;1;NYC;19280929;41.88
2014;2;CIN-NYC;CVG-JFK;AA;589;34;271.41;CVG;1;CIN;2172190;JFK;1;NYC;19280929;41.88
2014;2;CIN-NYC;CVG-EWR;DL;569;185;413.46;CVG;1;CIN;2172190;EWR;1;NYC;19280929;41.88
2014;2;CIN-NYC;CVG-LGA;DL;585;1099;399.43;CVG;1;CIN;2172190;LGA;1;NYC;19280929;41.88
2014;2;CIN-ORL;CVG-MCO;DL;757;1444;197.71;CVG;1;CIN;2172190;MCO;1;ORL;2324391;5.05
2014;2;CIN-PHI;CVG-PHL;DL;507;338;267.93;CVG;1;CIN;2172190;PHL;1;PHI;6046382;13.13
2014;2;CIN-PHI;CVG-PHL;US;507;665;304.70;CVG;1;CIN;2172190;PHL;1;PHI;6046382;13.13
2014;2;CIN-PHX;CVG-PHX;DL;1569;76;249.78;CVG;1;CIN;2172190;PHX;1;PHX;4488970;9.75
2014;2;CIN-PIT;CVG-PIT;DL;256;115;325.90;CVG;1;CIN;2172190;PIT;1;PIT;2356189;5.12
2014;2;CIN-RAL;CVG-RDU;DL;390;267;299.93;CVG;1;CIN;2172190;RDU;1;RAL;1241189;2.70
2014;2;CIN-RIC;CVG-RIC;DL;413;113;246.28;CVG;1;CIN;2172190;RIC;1;RIC;1235006;2.68
2014;2;CIN-SDG;CVG-SAN;DL;1865;79;258.78;CVG;1;CIN;2172190;SAN;1;SDG;3248877;7.06
2014;2;CIN-SEA;CVG-SEA;DL;1965;172;283.76;CVG;1;CIN;2172190;SEA;1;SEA;3675160;7.98
2014;2;CIN-SFO;CVG-SFO;DL;2036;429;312.43;CVG;1;CIN;2172190;SFO;1;SFO;6534559;14.19
2014;2;CIN-SLC;CVG-SLC;DL;1450;281;304.94;CVG;1;CIN;2172190;SLC;1;SLC;1151447;2.50
2014;2;CIN-STL;CVG-STL;DL;308;284;288.46;CVG;1;CIN;2172190;STL;1;STL;2803430;6.09
2014;2;CIN-TMP;CVG-TPA;DL;773;743;202.29;CVG;1;CIN;2172190;TPA;1;TMP;2927395;6.36
2014;2;CIN-TMP;CVG-PIE;G4;776;177;94.94;CVG;1;CIN;2172190;PIE;0;TMP;2927395;6.36
2014;2;CIN-VEG;CVG-LAS;DL;1678;238;247.43;CVG;1;CIN;2172190;LAS;1;VEG;2053134;4.46
2014;2;CIN-WSH;CVG-IAD;UA;388;139;208.60;CVG;1;CIN;2172190;IAD;1;WSH;6031945;13.10
2014;2;CIN-WSH;CVG-DCA;DL;411;698;217.39;CVG;1;CIN;2172190;DCA;0;WSH;6031945;13.10
2014;2;CIN-WSH;CVG-DCA;US;411;360;198.93;CVG;1;CIN;2172190;DCA;0;WSH;6031945;13.10
2014;2;CIN-WSH;BWI-CVG;DL;430;337;228.04;BWI;0;CIN;6031945;CVG;1;WSH;2172190;13.10
2014;2;CLE-DAL;CLE-DFW;UA;1021;265;324.68;CLE;1;CLE;2067356;DFW;1;DAL;6889769;14.24
2014;2;CLE-DAL;CLE-DFW;US;1021;26;274.88;CLE;1;CLE;2067356;DFW;1;DAL;6889769;14.24
2014;2;CLE-DAL;CLE-DFW;AA;1021;938;261.50;CLE;1;CLE;2067356;DFW;1;DAL;6889769;14.24
2014;2;CLE-DET;CAK-DTW;DL;133;18;224.33;CAK;0;CLE;2067356;DTW;1;DET;4311194;8.91
2014;2;CLE-DET;CLE-DTW;DL;95;52;235.81;CLE;1;CLE;2067356;DTW;1;DET;4311194;8.91
2014;2;CLE-DNV;CAK-DEN;WN;1224;482;183.85;CAK;0;CLE;2067356;DEN;1;DNV;2753973;5.69
2014;2;CLE-DNV;CLE-DEN;UA;1201;838;254.71;CLE;1;CLE;2067356;DEN;1;DNV;2753973;5.69
2014;2;CLE-DNV;CLE-DEN;F9;1201;523;180.19;CLE;1;CLE;2067356;DEN;1;DNV;2753973;5.69
2014;2;CLE-GRK;CLE-GRR;UA;214;12;454.58;CLE;1;CLE;2067356;GRR;1;GRK;1036234;2.14
2014;2;CLE-HOU;CLE-IAH;UA;1091;675;390.78;CLE;1;CLE;2067356;IAH;1;HOU;6500199;13.44
2014;2;CLE-HRT;BDL-CLE;DL;476;33;240.48;BDL;1;CLE;1213886;CLE;1;HRT;2067356;2.51
2014;2;CLE-IND;CLE-IND;UA;261;92;325.78;CLE;1;CLE;2067356;IND;1;IND;1971006;4.07
2014;2;CLE-IND;CLE-IND;DL;261;3;297.67;CLE;1;CLE;2067356;IND;1;IND;1971006;4.07
2014;2;CLE-KAN;CLE-MCI;WN;694;7;195.86;CLE;1;CLE;2067356;MCI;1;KAN;2069182;4.28
2014;2;CLE-KAN;CLE-MCI;UA;694;74;274.30;CLE;1;CLE;2067356;MCI;1;KAN;2069182;4.28
2014;2;CLE-LAX;CLE-LAX;UA;2052;1125;353.97;CLE;1;CLE;2067356;LAX;1;LAX;4415343;9.13
2014;2;CLE-LVL;CLE-SDF;US;304;1;185.00;CLE;1;CLE;2067356;SDF;1;LVL;1239354;2.56
2014;2;CLE-LVL;CLE-SDF;UA;304;5;441.00;CLE;1;CLE;2067356;SDF;1;LVL;1239354;2.56
2014;2;CLE-MIA;CLE-FLL;F9;1062;111;131.52;CLE;1;CLE;2067356;FLL;0;MIA;5893858;12.18
2014;2;CLE-MIA;CLE-MIA;AA;1080;164;296.28;CLE;1;CLE;2067356;MIA;1;MIA;5893858;12.18
2014;2;CLE-MIA;CLE-MIA;UA;1080;20;269.85;CLE;1;CLE;2067356;MIA;1;MIA;5893858;12.18
2014;2;CLE-MIA;CLE-MIA;US;1080;9;292.56;CLE;1;CLE;2067356;MIA;1;MIA;5893858;12.18
2014;2;CLE-MIA;CLE-FLL;WN;1062;29;194.90;CLE;1;CLE;2067356;FLL;0;MIA;5893858;12.18
2014;2;CLE-MIA;CLE-FLL;UA;1062;553;283.70;CLE;1;CLE;2067356;FLL;0;MIA;5893858;12.18
2014;2;CLE-MIL;CLE-MKE;UA;328;487;266.32;CLE;1;CLE;2067356;MKE;1;MIL;1575002;3.26
2014;2;CLE-MIN;CLE-MSP;UA;622;60;276.73;CLE;1;CLE;2067356;MSP;1;MIN;3476192;7.19
2014;2;CLE-MIN;CLE-MSP;DL;622;700;328.38;CLE;1;CLE;2067356;MSP;1;MIN;3476192;7.19
2014;2;CLE-NSH;BNA-CLE;UA;448;131;138.37;BNA;1;CLE;1768350;CLE;1;NSH;2067356;3.66
2014;2;CLE-NSH;BNA-CLE;WN;448;1029;156.60;BNA;1;CLE;1768350;CLE;1;NSH;2067356;3.66
2014;2;CLE-NWO;CLE-MSY;US;917;1;355.00;CLE;1;CLE;2067356;MSY;1;NWO;1248905;2.58
2014;2;CLE-NWO;CLE-MSY;UA;917;4;178.00;CLE;1;CLE;2067356;MSY;1;NWO;1248905;2.58
2014;2;CLE-NWO;CLE-MSY;WN;917;82;193.46;CLE;1;CLE;2067356;MSY;1;NWO;1248905;2.58
2014;2;CLE-NYC;CAK-LGA;WN;397;783;127.44;CAK;0;CLE;2067356;LGA;1;NYC;19280929;39.86
2014;2;CLE-NYC;CLE-EWR;UA;404;1311;282.10;CLE;1;CLE;2067356;EWR;1;NYC;19280929;39.86
2014;2;CLE-NYC;CAK-LGA;FL;397;813;131.58;CAK;0;CLE;2067356;LGA;1;NYC;19280929;39.86
2014;2;CLE-NYC;CLE-LGA;UA;419;1322;251.96;CLE;1;CLE;2067356;LGA;1;NYC;19280929;39.86
2014;2;CLE-NYC;CLE-LGA;DL;419;426;213.72;CLE;1;CLE;2067356;LGA;1;NYC;19280929;39.86
2014;2;CLE-NYC;CLE-JFK;DL;425;186;200.90;CLE;1;CLE;2067356;JFK;1;NYC;19280929;39.86
2014;2;CLE-ORL;CLE-MCO;F9;895;238;120.02;CLE;1;CLE;2067356;MCO;1;ORL;2324391;4.81
2014;2;CLE-ORL;CAK-MCO;FL;861;653;182.57;CAK;0;CLE;2067356;MCO;1;ORL;2324391;4.81
2014;2;CLE-ORL;CAK-MCO;WN;861;579;178.14;CAK;0;CLE;2067356;MCO;1;ORL;2324391;4.81
2014;2;CLE-ORL;CLE-MCO;UA;895;1512;211.89;CLE;1;CLE;2067356;MCO;1;ORL;2324391;4.81
2014;2;CLE-PHI;CLE-PHL;US;363;573;390.19;CLE;1;CLE;2067356;PHL;1;PHI;6046382;12.50
2014;2;CLE-PHI;CAK-PHL;US;335;252;240.66;CAK;0;CLE;2067356;PHL;1;PHI;6046382;12.50
2014;2;CLE-PHX;CLE-PHX;UA;1737;280;291.13;CLE;1;CLE;2067356;PHX;1;PHX;4488970;9.28
2014;2;CLE-PHX;CLE-PHX;F9;1737;120;157.73;CLE;1;CLE;2067356;PHX;1;PHX;4488970;9.28
2014;2;CLE-RAL;CLE-RDU;DL;416;23;194.35;CLE;1;CLE;2067356;RDU;1;RAL;1241189;2.57
2014;2;CLE-RAL;CLE-RDU;F9;416;104;72.11;CLE;1;CLE;2067356;RDU;1;RAL;1241189;2.57
2014;2;CLE-RIC;CLE-RIC;UA;362;33;351.58;CLE;1;CLE;2067356;RIC;1;RIC;1235006;2.55
2014;2;CLE-SAC;CLE-SMF;UA;2097;1;683.00;CLE;1;CLE;2067356;SMF;1;SAC;2235640;4.62
2014;2;CLE-SDG;CLE-SAN;UA;2026;1;203.00;CLE;1;CLE;2067356;SAN;1;SDG;3248877;6.72
2014;2;CLE-SEA;CLE-SEA;F9;2021;102;201.26;CLE;1;CLE;2067356;SEA;1;SEA;3675160;7.60
2014;2;CLE-SFO;CLE-SFO;UA;2161;688;365.25;CLE;1;CLE;2067356;SFO;1;SFO;6534559;13.51
2014;2;CLE-STL;CLE-STL;UA;487;155;248.75;CLE;1;CLE;2067356;STL;1;STL;2803430;5.80
2014;2;CLE-STL;CLE-STL;WN;487;21;164.76;CLE;1;CLE;2067356;STL;1;STL;2803430;5.80
2014;2;CLE-TMP;CAK-TPA;FL;894;403;191.22;CAK;0;CLE;2067356;TPA;1;TMP;2927395;6.05
2014;2;CLE-TMP;CAK-TPA;WN;894;250;179.60;CAK;0;CLE;2067356;TPA;1;TMP;2927395;6.05
2014;2;CLE-TMP;CLE-TPA;UA;927;543;225.72;CLE;1;CLE;2067356;TPA;1;TMP;2927395;6.05
2014;2;CLE-TMP;CLE-TPA;F9;927;94;125.19;CLE;1;CLE;2067356;TPA;1;TMP;2927395;6.05
2014;2;CLE-TUC;CLE-TUS;WN;1726;8;369.13;CLE;1;CLE;2067356;TUS;1;TUC;1004229;2.08
2014;2;CLE-VEG;CLE-LAS;WN;1824;459;226.70;CLE;1;CLE;2067356;LAS;1;VEG;2053134;4.24
2014;2;CLE-VEG;CLE-LAS;UA;1824;1143;303.73;CLE;1;CLE;2067356;LAS;1;VEG;2053134;4.24
2014;2;CLE-WSH;CAK-DCA;US;274;139;144.68;CAK;0;CLE;2067356;DCA;0;WSH;6031945;12.47
2014;2;CLE-WSH;CLE-IAD;UA;288;271;277.00;CLE;1;CLE;2067356;IAD;1;WSH;6031945;12.47
2014;2;CLE-WSH;CLE-DCA;UA;310;635;291.93;CLE;1;CLE;2067356;DCA;0;WSH;6031945;12.47
2014;2;CLE-WSH;BWI-CLE;WN;314;1206;148.77;BWI;0;CLE;6031945;CLE;1;WSH;2067356;12.47
